Date,Close,High,Low,Open,Volume
2014-01-02,28.295345306396484,28.461058591955055,28.226299640535682,28.461058591955055,4919500
2014-01-03,28.302255630493164,28.39201448257514,28.25392049654879,28.357491644549476,2613700
2014-01-06,28.24701499938965,28.35058614011897,28.24011148583867,28.336776479093494,2922600
2014-01-07,28.41272735595703,28.447250190414614,28.357488713686152,28.38510803482159,2195900
2014-01-08,28.405818939208984,28.461057577066537,28.35058293527466,28.433438258137762,3068400
2014-01-09,28.37129783630371,28.419630330412577,28.21249069367124,28.419630330412577,3564500
2014-01-10,28.62676239013672,28.6474781920741,28.474861434824476,28.49557460283917,2911100
2014-01-13,28.38511085510254,28.571537340404525,28.33677835527503,28.516298692645258,2572300
2014-01-14,28.59915542602539,28.626774751252874,28.378206092053183,28.474873730349373,2298700
2014-01-15,28.737241744995117,28.737241744995117,28.578434618226545,28.59914778965454,3691100
2014-01-16,28.688913345336914,28.709629153641078,28.578438692100846,28.675103684441968,2871900
2014-01-17,28.619861602783203,28.71652657461584,28.57152911686688,28.668194088699522,2209600
2014-01-21,28.737241744995117,28.792480380700596,28.62676710750728,28.792480380700596,2855100
2014-01-22,28.764863967895508,28.792483288537603,28.695818300213656,28.75105430757446,2904100
2014-01-23,28.55082893371582,28.661303623956563,28.426544577954434,28.661303623956563,3645400
2014-01-24,27.763683319091797,28.136536210215343,27.763683319091797,28.129632697678893,5200000
2014-01-27,27.632509231567383,27.805126103853095,27.473702025135463,27.777506772145514,5212800
2014-01-28,27.90868377685547,27.922493437330605,27.76368629275169,27.784402100426096,2944800
2014-01-29,27.5772647857666,27.729168444382772,27.508219104899553,27.58417093420764,3117900
2014-01-30,27.722265243530273,27.777501262064103,27.59798090942426,27.729168758125535,3562600
2014-01-31,27.28035545349121,27.459878384302588,27.142264133080126,27.16988081680848,4159900
2014-02-03,26.75560188293457,27.28726190093721,26.734888711428994,27.252739070453533,4690100
2014-02-04,27.031787872314453,27.04559489638755,26.852264952288902,26.921313242269093,3388500
2014-02-05,27.05940818786621,27.100837167417325,26.914410710322258,26.997266035501188,3977200
2014-02-06,27.59107208251953,27.59107208251953,27.287267425265313,27.287267425265313,3659200
2014-02-07,27.894874572753906,27.901778085490857,27.625590165394993,27.68082880298345,4494500
2014-02-10,27.770586013793945,27.818918497310992,27.729157041955272,27.818918497310992,3818300
2014-02-11,28.22630500793457,28.281541024342,27.943213509796443,27.943213509796443,3055800
2014-02-12,28.295345306396484,28.32296462631013,28.205583833638787,28.247012813509258,3213200
2014-02-13,28.34367561340332,28.378198443671298,28.01225170176909,28.032964873145257,9339400
2014-02-14,28.467966079711914,28.502488917462443,28.309158918920517,28.336778242690418,3600500
2014-02-18,28.702722549438477,28.730341870788816,28.578438237285404,28.66819971471228,3290900
2014-02-19,28.481773376464844,28.75796132338177,28.481773376464847,28.62677086333067,3287500
2014-02-20,28.585346221923828,28.626772572688587,28.398919741711552,28.44725224021952,2497100
2014-02-21,28.65438461303711,28.806288217696505,28.65438461303711,28.695813587195932,2395000
2014-02-24,28.89604377746582,29.041043853668004,28.737236678694533,28.77175950296261,4067200
2014-02-25,28.84081268310547,28.992716296388146,28.785574047757915,28.9236680022037,2448400
2014-02-26,28.751054763793945,28.820103066494838,28.661293287244504,28.806293405954662,2406000
2014-02-27,28.868432998657227,28.868432998657227,28.626767911542828,28.688910061495307,2437800
2014-02-28,28.9029598236084,29.04795731555795,28.80629482897536,28.923672998480175,2975600
2014-03-03,28.316055297851562,28.488672077032117,28.22629646910225,28.43343607733431,4448300
2014-03-04,28.875329971313477,28.896043138631864,28.80628432430378,28.847710658940557,3837000
2014-03-05,28.81319236755371,28.87533451320601,28.77176339247784,28.82009851369453,2607300
2014-03-06,29.137714385986328,29.206760047723225,29.09628540859029,29.137714385986325,1679100
2014-03-07,28.98581314086914,29.10319393613292,28.84771917217432,29.10319393613292,2783700
2014-03-10,28.7924861907959,28.813199366403648,28.619869370268255,28.78558004297755,2519800
2014-03-11,28.592247009277344,28.840815625857662,28.564627688785446,28.75796029830535,3545000
2014-03-12,28.467966079711914,28.509395065366764,28.260826419285035,28.34368175667105,2744300
2014-03-13,27.96392822265625,28.543920913372006,27.887976391240954,28.51630158668936,3214000
2014-03-14,27.894874572753906,28.01225272674456,27.79130344423715,27.81892276303138,3779100
2014-03-17,28.23320960998535,28.28154211392536,28.10202176128017,28.122734938990483,2565900
2014-03-18,28.41272735595703,28.461059850982334,28.247014063067827,28.26772723695769,3984600
2014-03-19,28.060585021972656,28.398915090034347,27.881064718908604,28.378199284121546,3662300
2014-03-20,27.950111389160156,27.998443881493877,27.736065613165618,27.798207765298017,3439400
2014-03-21,27.901775360107422,28.16415359517765,27.860346385962767,28.09510530493656,3039700
2014-03-24,27.950111389160156,28.1020150130223,27.798207765298017,28.09510886616132,3915700
2014-03-25,28.270421981811523,28.326252285858498,28.09595627486786,28.200636763888227,3100700
2014-03-26,28.27740478515625,28.507698155872376,28.27740478515625,28.47978566333468,4167800
2014-03-27,28.43792152404785,28.48677172841886,28.34719857501464,28.41698648278499,3578600
2014-03-28,28.640300750732422,28.731021032204225,28.619363048585118,28.65425833145185,2386900
2014-03-31,28.800817489624023,28.919452967769338,28.779882443395348,28.88456033667584,6154800
2014-04-01,29.010168075561523,29.010168075561523,28.9194451295978,28.947360291761466,7648200
2014-04-02,29.05901336669922,29.065993487128544,28.961312977776185,29.003185713944315,3399800
2014-04-03,28.96131134033203,29.04505414579762,28.8915261128,29.038076687898734,4195800
2014-04-04,28.884553909301758,29.142762516501747,28.849661285972545,29.1008924333613,3420900
2014-04-07,28.751962661743164,28.88455570348488,28.689154870994628,28.870598120858908,2687300
2014-04-08,28.73102569580078,28.78685602774083,28.612390233633306,28.63332527704245,2752400
2014-04-09,29.128807067871094,29.13578452755561,28.856638221718455,28.961318751941505,2668600
2014-04-10,28.605417251586914,29.017156696626813,28.598437127933245,28.968303817462637,2923800
2014-04-11,28.44489288330078,28.6472737792263,28.437915425088413,28.44489288330078,2953400
2014-04-14,28.605417251586914,28.64728734496025,28.465844062022388,28.570521957592906,4446200
2014-04-15,28.465835571289062,28.57051343563647,28.179711815987943,28.535620814187336,4349000
2014-04-16,28.842679977416992,28.842679977416992,28.626341482225488,28.731019338244995,2406100
2014-04-17,28.947355270385742,29.0101630432908,28.80080468765259,28.870589918820016,3289300
2014-04-21,28.996217727661133,29.01715543557504,28.912474882416653,29.01017531222472,2740400
2014-04-22,29.114849090576172,29.14974171279737,29.059018765313116,29.07297634662888,1607400
2014-04-23,29.038084030151367,29.093911693865806,28.996211285763195,29.086934234202673,2762600
2014-04-24,29.031108856201172,29.06600414687351,28.849665590534816,29.031108856201172,11458700
2014-04-25,28.891536712646484,28.9822570092948,28.80779121432021,28.9822570092948,6941800
2014-04-28,28.975278854370117,29.045064105832665,28.77987802056562,28.99621389738154,4456200
2014-04-29,29.1636905670166,29.212540755935372,29.08692522381978,29.08692522381978,3115400
2014-04-30,29.254425048828125,29.282340216678637,29.107874410818344,29.15672462348827,6180200
2014-05-01,29.35211753845215,29.435860349630634,29.25441448625195,29.435860349630634,3738800
2014-05-02,29.310251235961914,29.373059023667295,29.21952828435713,29.29629365401221,4478900
2014-05-05,29.27535629272461,29.289313873568478,29.038082742651525,29.212548509995372,3945900
2014-05-06,29.23348045349121,29.310245808932564,29.198587836145883,29.282330650201878,2362600
2014-05-07,29.26140022277832,29.275357804342885,29.093911906140065,29.212550018370596,3857600
2014-05-08,29.254425048828125,29.393998225943747,29.21255495918929,29.28932033970973,2218300
2014-05-09,29.212549209594727,29.26139941264999,29.114848803484204,29.20556908793746,2356900
2014-05-12,29.43587303161621,29.43587303161621,29.32421501456013,29.35213018435843,4526600
2014-05-13,29.477737426757812,29.484714886160102,29.400972062650848,29.44982226487594,2214200
2014-05-14,29.43587303161621,29.519615878873992,29.400980400436897,29.484723247694678,1857800
2014-05-15,29.30327033996582,29.393990618796227,29.19858981868613,29.366078120306387,2453500
2014-05-16,29.35211753845215,29.359094996827032,29.247437027877062,29.317222260169807,2251700
2014-05-19,29.30327033996582,29.33118283845566,29.19858981868613,29.20556727777453,1741000
2014-05-20,29.10785484313965,29.219512777343006,29.04504708876681,29.205555202800692,3152400
2014-05-21,29.345142364501953,29.359099945740457,29.205569214253366,29.233484376730367,3071400
2014-05-22,29.41492462158203,29.435859658351017,29.35211684913917,29.38002934411918,1934300
2014-05-23,29.484710693359375,29.51262585127164,29.387010302802427,29.393987761212504,1349000
2014-05-27,29.666152954101562,29.68011053261477,29.56147510845635,29.66615295410156,2434500
2014-05-28,29.5754337310791,29.62428392653195,29.533560994061233,29.58939131008506,2137800
2014-05-29,29.770832061767578,29.770832061767578,29.65917410104906,29.715004412476205,2265000
2014-05-30,29.770832061767578,29.777809519628086,29.69406671462314,29.72895932819722,3623200
2014-06-02,29.819686889648438,29.854579508647724,29.763859231676822,29.847602049702342,2275600
2014-06-03,29.756868362426758,29.777803393837363,29.708018181045187,29.708018181045187,1947700
2014-06-04,29.770832061767578,29.791767097484872,29.65917410104906,29.715004412476205,2165500
2014-06-05,29.97321891784668,29.99415395773402,29.735945371290388,29.86156093488703,1800000
