Date,Close,High,Low,Open,Volume
2014-01-02,122.85735321044922,123.9753082939617,122.25254752232934,123.81036891501266,1317600
2014-01-03,123.6729507446289,123.92035987569264,122.95817130691857,123.3430579205537,1782100
2014-01-06,122.60074615478516,124.50679136958117,122.49994521612496,124.21356117334827,1020600
2014-01-07,123.88367462158203,124.26854713851117,122.93064497548369,123.11392958772373,925900
2014-01-08,124.39680480957031,124.56174413742528,123.30632597769903,123.96611125441697,1599100
2014-01-09,124.57099151611328,125.19411466106303,123.73709379332105,124.89171172919363,1170400
2014-01-10,125.56978607177734,125.59727596692643,124.1127656982648,124.69924009919987,1283800
2014-01-13,123.68206787109375,125.77138372807362,122.97646129314154,125.44149101472668,1252200
2014-01-14,125.49650573730469,125.6797764107024,123.78290326791912,124.24108694274146,988800
2014-01-15,126.4677963256836,126.5411073587842,125.74387259562103,125.92714318704765,638100
2014-01-16,126.88937377929688,126.89853241800898,126.09213874905365,126.28456804058948,1452700
2014-01-17,126.28461456298828,126.94440034233797,126.0097014911493,126.84359934875233,1933500
2014-01-21,126.91681671142578,127.30168913472663,125.85382774270002,127.11841854972376,1036000
2014-01-22,127.43915557861328,127.59493627868756,126.641906841863,126.97179949574078,546500
2014-01-23,126.61448669433594,126.83441991228122,125.71645052404315,126.78859874404378,1501600
2014-01-24,123.21476745605469,125.78975762745189,122.96734434150575,125.70727393416429,1978800
2014-01-27,121.10710906982422,123.62711921444789,120.13576194221237,123.5263182493567,2521800
2014-01-28,122.67405700683594,122.70154690073173,121.20787806267012,121.35448616923028,822800
2014-01-29,120.7863540649414,122.19756733263971,120.45646132546094,121.62025154288555,1399300
2014-01-30,122.81153869628906,123.4804828515103,121.74854936562646,121.78519790204574,1792400
2014-01-31,122.17925262451172,123.01315021541534,120.71305936539886,120.98797234931442,1242500
2014-02-03,118.0189437866211,122.19759061025533,117.33166828033767,121.73940693939971,1820800
2014-02-04,118.9261245727539,119.4301292889196,117.7531757693061,118.66038425840436,2607100
2014-02-05,117.70735168457031,118.54124910485064,116.03956383533583,118.20219775089917,1918900
2014-02-06,118.89862060546875,119.3934526429054,117.99141222374202,117.99141222374202,2976300
2014-02-07,120.69474792480469,120.8505286939387,119.06360120338572,119.26520313583111,1798200
2014-02-10,121.16207122802734,121.28120343741998,119.89748002879377,120.90548953291527,1144300
2014-02-11,122.09676361083984,122.36250393090839,120.7588614248299,121.34533583917535,2198600
2014-02-12,122.47248840332031,123.10478410001029,121.99598745790233,122.28005909377039,2077700
2014-02-13,124.30525970458984,124.37857079071996,121.35455490548722,121.38205879761347,1342900
2014-02-14,124.22279357910156,124.42439557614159,123.38889568067782,124.0303642072563,1088100
2014-02-18,125.67974853515625,125.83554325477822,124.35101896941259,124.64426316793276,1488000
2014-02-19,124.47928619384766,125.95463757894129,124.38765788618397,125.38649453041529,1486000
2014-02-20,126.1287612915039,126.32120452603185,124.2318887526079,124.58927134588696,1168300
2014-02-21,126.53202056884766,127.11849518400683,126.24794889344118,126.51368930450143,766600
2014-02-24,127.4758529663086,128.32806782561047,126.68777654566946,126.72442508452603,1152000
2014-02-25,127.86986541748047,128.4196912982148,127.1459415244115,127.87903803783959,2325000
2014-02-26,128.71298217773438,129.61101839148702,127.7049723583583,127.9982026804853,1684700
2014-02-27,129.42771911621094,129.42771911621094,127.90654608197615,128.2730873993714,1373700
2014-02-28,127.99820709228516,129.90425319111083,127.18264056764588,129.22615018257434,981500
2014-03-03,127.43915557861328,127.81485539283962,125.77136105549516,126.907661081663,1631000
2014-03-04,131.08628845214844,131.68192134686328,128.97864177580087,128.97864177580087,1175300
2014-03-05,131.04971313476562,131.15968674464622,130.57321209503115,131.07720304157112,601400
2014-03-06,130.62808227539062,131.56278027028227,130.23403730412727,131.25120495022048,1059400
2014-03-07,130.38987731933594,131.51701899602608,129.74842310251222,131.4253766867713,1017600
2014-03-10,129.8309326171875,130.3441101307181,128.94206906149077,130.20664662466868,608100
2014-03-11,128.456298828125,130.637256414177,127.85150733155176,130.04162355238645,1049900
2014-03-12,128.75872802734375,128.83203906861604,127.00847760407912,127.5582894396442,986400
2014-03-13,126.94437408447266,129.52853684951324,126.25709853836486,129.40024597354608,1235300
2014-03-14,127.33837127685547,127.83320333093113,126.48614265033714,126.48614265033714,949900
2014-03-17,128.08982849121094,129.2719502161663,127.8149154866174,128.2730991667212,819600
2014-03-18,130.2615509033203,130.3990143296631,128.2272152407621,128.3188575249906,552400
2014-03-19,129.32688903808594,130.33488442529637,128.29138977474122,130.07830276435905,1349800
2014-03-20,129.290283203125,129.88593044921794,128.27311475041412,129.02454278874916,790300
2014-03-21,128.01651000976562,130.18831003587343,127.97068884787795,130.12415761269958,2057500
2014-03-24,125.89049530029297,128.7587143281581,124.6075731885005,128.3371933640041,1363900
2014-03-25,125.76107025146484,127.76209311111155,124.78810161576405,126.65143151379426,1361900
2014-03-26,123.14506530761719,126.68814830011888,123.14506530761719,126.65142457663364,2573700
2014-03-27,122.83306121826172,123.98960713009895,121.87843988905796,123.2093885825385,1644600
