Date,Close,High,Low,Open,Volume
2014-01-02,77.95401000976562,78.62739200704634,77.68465358437841,78.57193716124968,1032500
2014-01-03,78.15998840332031,78.35804228914571,77.90647362710385,78.11245136071726,2189200
2014-01-06,77.62127685546875,78.56400918446491,77.61335300816428,78.48478884379395,1048300
2014-01-07,78.15208435058594,78.51650286751287,77.87481004902486,77.89857555428345,990500
2014-01-08,77.9698486328125,78.19166800738385,77.58958857472578,78.19166800738385,492800
2014-01-09,77.80350494384766,78.24714381183213,77.4628519433235,78.24714381183213,433200
2014-01-10,78.08868408203125,78.13621507942626,77.5658249783118,77.8668647020215,466800
2014-01-13,77.14591979980469,78.0807340478472,76.71020503352185,77.86683858718075,1162500
2014-01-14,77.95401000976562,77.99361716012044,77.3836138563573,77.53413674243029,794700
2014-01-15,78.46104431152344,78.5561123722064,78.03324710463941,78.0570126087786,539600
2014-01-16,78.41349792480469,78.58778026902061,78.15998919016107,78.39765022906914,645100
2014-01-17,78.17582702636719,78.50855609107451,78.06491733813141,78.43725959611925,703300
2014-01-21,78.81752014160156,78.8888226811195,78.30257884641546,78.75414749373807,719400
2014-01-22,79.24530029296875,79.34036831061269,78.76204844716138,78.88088195818546,444400
2014-01-23,78.61153411865234,78.9521869707919,78.23919192629938,78.94426312470765,722900
2014-01-24,76.82112884521484,78.2312713000702,76.67060598403684,78.18374030985564,1247700
2014-01-27,75.9576187133789,77.13010029348737,75.6803445017695,77.02711445606802,1746800
2014-01-28,76.44086456298828,76.46463005864643,75.84670299503816,76.04475685102153,728200
2014-01-29,75.42684936523438,76.25867819392396,75.24464315514561,75.8308810286658,1212800
2014-01-30,76.41709899902344,76.86073770190995,75.75164094469366,76.04475678304767,1125500
2014-01-31,75.76750183105469,76.25867769404823,74.86437650280486,75.33970466860073,1138400
2014-02-03,73.56513977050781,75.69620163012833,73.2720178279182,75.59320973574874,2516900
2014-02-04,74.08796691894531,74.39693642452917,73.35120650066337,73.88991310805363,1622900
2014-02-05,73.57305145263672,73.92954598959602,72.95511832091674,73.75525762250507,1762100
2014-02-06,74.18307495117188,74.43658372413456,73.69189905925157,73.69189905925157,2475500
2014-02-07,74.66631317138672,74.81683605513597,74.0483860294421,74.45241763922311,1623100
2014-02-10,74.77725982666016,74.78518367817583,74.14348467621794,74.59505355069427,875700
2014-02-11,75.62489318847656,75.79918157079977,74.76929897204884,74.76929897204884,1435600
2014-02-12,75.88631439208984,76.25073275319988,75.56942702117384,75.7516392237908,1624700
2014-02-13,76.7340087890625,76.8607601508547,75.1654191335192,75.22087398757687,1233100
2014-02-14,77.05087280273438,77.10632763990964,76.29826453349976,76.58346256586515,853500
2014-02-18,77.73218536376953,77.82724735348488,77.04295571771085,77.18555474640836,984800
2014-02-19,76.83698272705078,78.03322987226998,76.75776238270593,77.53413626318508,1233900
2014-02-20,77.47076416015625,77.63712871066978,76.80529991397675,76.95582281192367,611900
2014-02-21,77.65296936035156,77.91440195526445,77.47868700786825,77.61336220738387,533600
2014-02-24,78.3659439086914,78.79374093902074,77.74801687959027,77.7955478682523,1066100
2014-02-25,78.23921203613281,78.61947212818468,78.0253104457441,78.25505368824948,780400
2014-02-26,78.6590576171875,79.08685460314922,78.05697229870918,78.29463930561782,841700
2014-02-27,79.11067199707031,79.11067199707031,78.35014553777714,78.41352425375,607900
2014-02-28,79.2215805053711,79.79197685207008,78.87300361702684,79.09482307538157,1165100
2014-03-03,78.8412857055664,79.09479442960522,78.13621437795457,78.71453436560937,985900
2014-03-04,80.7188491821289,81.13080468997339,79.53844959858031,79.53844959858031,1474500
2014-03-05,80.5207748413086,80.68713935428818,80.28310779755262,80.61584286763578,711400
2014-03-06,80.71089935302734,80.82180902079357,80.44947287564901,80.71882319904596,941800
2014-03-07,80.6158447265625,81.06740728481225,80.29895734228874,81.03571794197246,609900
2014-03-10,80.4573974609375,80.61584417405051,80.05337194177854,80.43363196500158,405300
2014-03-11,79.74439239501953,80.71881379748957,79.4354228775161,80.48907064269737,680300
2014-03-12,80.00585174560547,80.04546494325263,79.15026349120534,79.34039354283588,806100
2014-03-13,79.36417388916016,80.3544435743193,78.92845281003953,80.32275421909904,1168900
2014-03-14,79.67313385009766,79.92664263596903,79.07897206657476,79.07897206657476,1184900
2014-03-17,80.0692138671875,80.61584445209554,79.91077319765212,80.1009032099194,554000
2014-03-18,80.94860076904297,80.9961317770995,79.95040729097254,80.06924085524004,514400
2014-03-19,80.44951629638672,80.91692071365442,79.95834032823305,80.8931552068953,491000
2014-03-20,80.73470306396484,80.93275698448979,80.06131489887927,80.28313432280704,738200
2014-03-21,80.7822265625,81.68535187262302,80.75846106130605,81.1624866698542,755600
2014-03-24,80.306884765625,81.17039673100163,79.69687546600856,81.0198738568399,1337800
2014-03-25,80.38162231445312,81.05743099245376,79.9284323947674,80.62809828193569,861300
2014-03-26,78.87893676757812,80.91431513077654,78.87893676757812,80.91431513077654,2006600
2014-03-27,78.70402526855469,79.37188762731421,78.37009712212812,78.94254883937731,1255900
2014-03-28,78.94253540039062,79.84096270785116,78.67220832841771,78.8550771770381,2063700
2014-03-31,80.17488861083984,80.3975133970599,79.14130082853431,79.44342536811804,1524600
2014-04-01,81.05743408203125,81.2005470129609,80.26236359151243,80.31801828321248,1898700
2014-04-02,81.47882843017578,81.55038186434962,80.96997772378886,81.25620359229737,1192600
2014-04-03,80.96996307373047,81.5026648284592,80.69964206121915,81.47881368805002,1640900
2014-04-04,79.4434585571289,81.54244460542493,79.28444685216103,81.51064105124982,2626100
2014-04-07,78.52115631103516,79.32417306710161,78.24288287745243,79.21286369366852,1304000
2014-04-08,78.99028015136719,79.42757150325154,78.3462747657817,78.60864957691231,1587000
2014-04-09,79.6342544555664,79.64220079214219,78.72786861574696,79.32417141784309,785700
2014-04-10,77.85331726074219,79.60247634530758,77.54324018985204,79.60247634530758,2381100
2014-04-11,76.97872924804688,77.96461501673248,76.7084081767568,77.39216325881607,1935200
2014-04-14,77.26493072509766,77.8691858416069,76.6606756085884,77.67836460529563,1213200
2014-04-15,77.7022705078125,77.88513339150249,76.29499182107759,77.49555040520283,1387000
2014-04-16,78.2667465209961,78.33829995852975,77.6624912073377,78.07592522242594,1219500
2014-04-17,78.77558898925781,79.03001131435167,77.98846480288991,78.12363140208564,565100
2014-04-21,78.95846557617188,79.01412027992775,78.38601372844983,78.83125742440463,1035600
2014-04-22,79.57859802246094,79.896627414018,78.85508707092707,79.15721165665792,1094700
2014-04-23,79.29238891601562,79.80123358463949,79.24468055802112,79.57066239637135,891100
2014-04-24,79.12542724609375,79.70583148098956,78.75969548042406,79.68198033238835,1257000
2014-04-25,78.10772705078125,78.96640467770202,77.86920953168553,78.96640467770202,799100
2014-04-28,77.73405456542969,78.64838702356973,76.86743047097426,78.3224112122478,1317400
2014-04-29,77.6624755859375,78.37804014687633,77.5909160968908,77.98050495367761,1084400
2014-04-30,78.14747619628906,78.23493443211117,76.96282291002527,77.46371511581047,1997300
2014-05-01,77.93281555175781,78.45756504598556,77.16160218482503,78.02027380079578,1196300
2014-05-02,78.10772705078125,78.87099403051968,77.84535838636663,78.20313769796358,837000
2014-05-05,77.92485046386719,78.17927274551352,77.18543476003481,77.58296995422629,664200
2014-05-06,76.85945892333984,77.81354710260618,76.82765537744035,77.78174355670669,608200
2014-05-07,77.3047103881836,77.34446027518442,76.15185447883785,76.93102626811658,1109600
2014-05-08,76.72429656982422,77.9407533583656,76.4619218718509,77.21724242063111,1062600
2014-05-09,77.32060241699219,77.34445356030334,76.32676433965295,76.50168081180966,761000
2014-05-12,78.8153305053711,79.18901458258283,77.62272484579633,77.65452839129372,973700
2014-05-13,78.15543365478516,78.99025405176045,78.10772529931042,78.8391947794925,569900
2014-05-14,76.82766723632812,78.0520766458771,76.71635784145158,78.0520766458771,577700
2014-05-15,76.25521850585938,76.50168843250154,75.39654086568387,76.50168843250154,1222700
2014-05-16,76.64480590820312,76.69250820240018,75.69866996724689,76.2631693569051,805400
2014-05-19,77.28880310058594,77.51937427505644,76.32676851697865,76.50168499870844,531900
2014-05-20,76.31884002685547,77.27292857181124,75.84179878733183,77.27292857181124,1264500
2014-05-21,76.55735778808594,76.89923842885162,75.9054000621965,76.66866719987867,1365700
