Date,Close,High,Low,Open,Volume
2014-01-02,46.04054260253906,46.29201083581873,45.9217873489167,46.25010035184053,26240600
2014-01-03,46.089420318603516,46.236112279475705,46.01258091108834,46.11735707641976,19270100
2014-01-06,46.033538818359375,46.180230787753274,45.991623020383614,46.13832031918602,14737600
2014-01-07,46.291996002197266,46.347880182534546,46.194201351311406,46.22214344148005,12075700
2014-01-08,46.27802276611328,46.36184902782376,46.17324127132723,46.32692008642567,17555600
2014-01-09,46.243099212646484,46.29898339363138,45.96368896653965,46.29898339363138,13128600
2014-01-10,46.6692008972168,46.69714298419534,46.403759065032915,46.45265638489332,19676400
2014-01-13,46.26405715942383,46.57839633320953,46.18023089269033,46.46662797756486,19464700
2014-01-14,46.6342887878418,46.66921240812272,46.25707851470529,46.39678365464793,12268900
2014-01-15,46.82987594604492,46.85781803862088,46.58538929776686,46.606344534846514,12388800
2014-01-16,46.808921813964844,46.808921813964844,46.592371923741496,46.753037627493704,21172000
2014-01-17,46.6692008972168,46.82287971089468,46.59934834447453,46.78795609922763,22526900
2014-01-21,46.89273452758789,46.955605558677014,46.676190004809776,46.94163184980902,18600200
2014-01-22,46.89273452758789,46.920676615915454,46.76699779481805,46.878766148128314,12664100
2014-01-23,46.578399658203125,46.7390653485593,46.38979720635004,46.72509163840194,17691700
2014-01-24,45.300079345703125,45.893834152602274,45.300079345703125,45.8868526265677,25036300
2014-01-27,45.09052276611328,45.35596465606277,44.81110716492948,45.321035707386294,21487100
2014-01-28,45.4817008972168,45.53059822716684,45.28611157741665,45.30706681462248,15857600
2014-01-29,44.971763610839844,45.20926871639783,44.839045342160155,44.88794266839138,21210400
2014-01-30,45.20228576660156,45.27213833447975,44.97176749613515,45.16736214736712,14681000
2014-01-31,44.43388748168945,44.720284548358016,44.22432715758577,44.23829820115322,39572600
2014-02-03,43.525794982910156,44.44087577101467,43.50483708327345,44.38499425629358,45762000
2014-02-04,44.02873992919922,44.05668201932761,43.71440074172019,43.84712167277346,26309300
2014-02-05,44.11955261230469,44.15447889437241,43.8401370263539,44.00778691086528,17503900
2014-02-06,44.90190887451172,44.92286410910903,44.50374342893707,44.51073028360571,16589100
2014-02-07,45.488677978515625,45.4956595031446,45.03462839545106,45.1394098883749,14500900
2014-02-10,45.33500289916992,45.36294498821099,45.23022139761805,45.355958133598584,13885400
2014-02-11,46.054500579833984,46.13832685825749,45.5794956609193,45.59346404261858,18061900
2014-02-12,46.13134002685547,46.18023735694247,45.998616418301076,46.0684689856526,14801400
2014-02-13,46.271034240722656,46.29897632695026,45.70522165048565,45.72617688280435,17329500
2014-02-14,46.4456787109375,46.494576040462626,46.17324997081051,46.22214730033563,18540700
2014-02-18,46.843841552734375,46.89972573457586,46.63428386494215,46.760020609381044,16668600
2014-02-19,46.52949905395508,46.95560658378828,46.50155696501749,46.746043581460675,13139900
2014-02-20,46.69017028808594,46.75304133520425,46.382817896939024,46.48061256631438,14098500
2014-02-21,46.780975341796875,47.0324488279685,46.77398848678965,46.906712084882685,12629800
2014-02-24,47.18613052368164,47.409661932791195,46.93465702225725,46.955612259141084,22573000
2014-02-25,47.07434844970703,47.3328087313171,46.990522197166776,47.200085163813604,16833800
2014-02-26,46.913692474365234,47.032442346078014,46.76001366183898,46.98354502658404,14872400
2014-02-27,47.07434844970703,47.08832215650089,46.69713830738731,46.7879514133245,11392500
2014-02-28,47.15818405151367,47.40965752958227,47.01149207754177,47.15119719673157,41960000
2014-03-03,46.159278869628906,46.480604920348966,46.04052898055149,46.36883655692865,27783400
2014-03-04,47.07434844970703,47.14420099545343,47.00449590396063,47.081335303103955,29272000
2014-03-05,47.032440185546875,47.12324796631907,46.948613929090165,47.004498100061305,16872800
2014-03-06,47.52143096923828,47.63319935260138,47.45157839434126,47.514444112925624,15087000
2014-03-07,47.26297378540039,47.47253150067489,47.025468646131095,47.43760787950061,21133800
2014-03-10,46.969573974609375,47.00450291739806,46.68317689549417,46.94861874069954,23329100
2014-03-11,46.627288818359375,47.039422595866505,46.5783915001906,46.87876226305822,17811900
2014-03-12,46.452667236328125,46.52251980538809,46.11038591734771,46.215167435642364,14151000
2014-03-13,45.58647918701172,46.58538628194614,45.50265291471056,46.5504573361351,35340200
2014-03-14,45.488677978515625,45.705222488992284,45.31404393344526,45.31404393344526,24796000
2014-03-17,46.06148910522461,46.11736796345675,45.82398397245252,45.84493921046575,24052700
2014-03-18,46.347869873046875,46.438682978246945,46.08941492294228,46.09639644687492,19417000
2014-03-19,45.78206253051758,46.319933051859046,45.48867860978587,46.29897781886509,22330200
2014-03-20,45.6074333190918,45.69824111483062,45.27912042228478,45.37691507289852,18788100
2014-03-21,45.51662826538086,45.970672600836444,45.48868617360667,45.830967471374585,17668300
2014-03-24,45.6353759765625,45.858907370660006,45.355960401588405,45.83096528022172,17552900
2014-03-25,46.13134002685547,46.2361215425874,45.844937572482145,45.98464803659448,20785500
2014-03-26,46.12434387207031,46.52250928804925,46.11735701792101,46.50155405500954,27028900
2014-03-27,46.35487365722656,46.44568146618605,46.20119480405702,46.29898946890863,22352000
2014-03-28,46.70413589477539,46.84384101837656,46.66222542357681,46.70413589477539,13875500
2014-03-31,46.94163513183594,47.130242908881826,46.89972466111854,47.06039034788323,24498300
2014-04-01,47.242008209228516,47.269950300851534,47.10928993578049,47.22105297286351,13738100
2014-04-02,47.33282470703125,47.43061936996527,47.19311423897593,47.24899842619806,15497500
2014-04-03,47.200096130371094,47.33980125432325,47.07435938705061,47.27693554736744,14943500
2014-04-04,47.05341339111328,47.45856579130528,46.983560815420496,47.388707886202596,20967400
2014-04-07,46.82987594604492,47.05340735724333,46.7250944312374,46.98355479050806,16647900
2014-04-08,46.801937103271484,46.89973176937332,46.61333462704928,46.65524510411874,12246200
